"Name","Review Content","Date","Rating","Mercure Hotel"
"Good accommodation choice in Windhoek","Hotel staff meet you on arrival at the local or international airport. Hotel has all amenities and rooms are spacious and comfortable.  Dining room offers choice of buffet or a la carte menu. We sampled each option, and the a la carte menu is interesting and the food beautifully prepared and served ( except desert - mediocre!). Staff are helpful, and nothing is a trouble: staff members go out of their way to help.Shuttle bus runs on the hour to CBD and other shopping malls.Air Con is set at 20 degrees C, which is too warm overnight; however, we opened the window for fresh air. Gym opens at six am each morning.","Date of stay: July 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","5.0 of 5 bubbles","Mercure Hotel"
"Large gardens.","Older motel style hotel.rooms are spacious and comfortable.older style tv was a surprise and my aircon did not function very well.breakfast was excellent.safari court a better option.parking in front of my room was a plus.","Date of stay: January 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Good enough!","The hotel seems abuzz with activity upon arrival. Reception wasnt sure that our rooms were ready and this was at 4:30. The hotel system seems to be manual which seems strange for such a large establishment. The room, bathroom and bedding was clean but it was very apparent that room cleaners are not supervised. The duvet cover opening was at the top of the bed and open, which could be staff inexperience but should have been picked up by the supervisor, so I can only conclude that there is no supervision. The breakfast the next morning was fair, but all self service except for tea and coffee.","Date of stay: August 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Hôtel TRES moyen","Hôtel immense, de plus en lien avec l'hôtel SAFARI COURT (4*), parking très grand avec beaucoup de trafic passage de l'enceinte même de l'hôtel.Les chambres sont spacieuses mais elle ont grand besoin d'être rénovées !La propreté laisse à désirer.Je pense qu'il y a bien mieux à Windhoek.","Date of stay: April 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"wonderful hotel to stay safari","i have been to Windhoek Namibia in a few days last year, i did stay in safari hotel its great place to enjoy the rooms are convert clean, the employee where humble and friendly they over you best facility with food, tour to the city, the hotel management are dedicated to satisfy their resident, overall Windhoek its clean city in hills its place worth to visit","Date of stay: April 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Hotel ohne Stern","War auf einer Inforeise für knapp zwei Wochen dort. Die Zimmer sind das Letzte, Renovierung dringendst nötig. Recht lose Verkabelung von Radio, Wasserkocher und anderen Kabeln. Die Zimmermädchen sehen ihre Arbeit auch eher recht locker. Das übrige Personal ist sehr nett und freundlich. Das Buffet ist nicht überwältigend aber OK.","Date of stay: November 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"This is part of Safari Court. You're welcome to use their business centre and fantastic swimming pool facilites","The hotel is part of the 4 star Safari Court You can  use the business centre plus lavish swimming pool & bar. Staff very welcoming and provide friendly service to your needs. Came away with Facebook 'friend request' by one of the staff....accepted!","Date of stay: October 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","5.0 of 5 bubbles","Mercure Hotel"
"Freundliches Personal, Zimmer lausig, Bruchbude","Das Hotel mach anfangs einen guten Eindruck, habe zu Anfang und zu Ende einer Reise dort gewohnt. Die Zimmer sind abgewohnt, Duschen und Toiletten funktionieren nicht, Warmwasser ausgefallen, Toilettenspülung defekt bei uns und in vielen Zimmern unserer Reisegruppe. Personal bemüht, freundlich, aber keine Abhilfe.","Date of stay: July 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"Dirty, Bedbugs and Noisy","this Hotel is very dirty and your matrace will walk away because of the bedbugs.Personal is very unfriendly and not serviceoriented.dont go there if you dont want a lot insect bites and a ignorant service","Date of stay: May 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"Delicious breakfast buffet","I stayed here for two nights.  Love the breakfast buffet. Friendly and helpful staff. Rooms were ok. The hotel is a little bit fra from downtown. But the good thing is that there are free shuttles that drive from and to the city center. Organized tours are also available at the reception which you can book in day before.","Date of stay: October 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Namibia value","I travelled to Windhoek for the presentation of a technical workshop. My wife and I stayed at the Safari Hotel, a stray which we really did enjoy. Apart from a minor glitch where we had no hot water  as a result of a burst geyser, the occasion was memorable in many respects. The staff were both friendly and professional. The food was first class, the room very spacious and comfortable. All in all really good value for money and our stay will long be remembered. Even the conference facilities were thoughtfully appointed and professionally serviced. Thank you Hotel Safari","Date of stay: June 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Sehr gut für An,- und Abreise","Das Hotel ist sehr gut für die An,- und Abreise vor- und nach einer Rundreise.Sehr komfortabel- das Personal ist freundlich und nett.Die Zimmer sind gut und sauber.Am Abreisetag konnten wir noch ein Zimmer bis in den Nachmittag hinein nutzen- im Rahmen unserer Gruppe.Zum Stadtzentrum fährt halbstündlich ein Shuttle.Ansonsten liegt das Hotel etwas außerhalb der Stadt und das Stadtzentrum ist zu Fußnicht erreichbar.","Date of stay: March 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Etwas in die Jahre gekommen, aber trotzdem ok","Ist gut und ruhig gelegen, um in Windhoek etwas zu unternehmen. Hotel und Restauranteinrichtung ist etwas in die Jahre gekommen, aber trotzdem alles sauber und in Schuss.Kostenfreies W-Lan verfügbar. Reichhaltiges Frühstücksbuffet.","Date of stay: September 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Mediocre Rooms, poor maintenance, no hot water, average food...","In BriefGood;Good location very near Eros airport.Large property with lots of room.Good gym and spa.Working WifiTwo swimming poolsTwo barsTwo restaurantsNice garden area and trees throughout the property.Bad:Average food. My steak was at least 15% gristle and fat. No whole-wheat bread or gluten free options.  No fresh juices.Shower didn't have hot water.TV channels where limited, the TV poor quality and remote didn't work properly.Fridge was empty and there was no jug or bottle of water for the hot drink tray.Fridge was so noisy that it had to be turned off.Room door had a lock that was very difficult to operate with the key getting stuck.Noise.  Windows are single panes and all noise from outside can be heard.","Date of stay: May 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"No Great Shakes, Broken Window but Clean","I was staying at the Safari Hotel for a conference. It was a convenient location and the room was very clean but the broken window, leaky sink and ropey shower were a little disappointing. However, breakfast was good and as it's on the same complex as the Safari Court I could use the spa and pool facilities there which are EXCELLENT.","Date of stay: May 2013This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Average. Nothing more","Just returned from a business trip to Windhoek and stayed 1 night here.  This hotel sus up to an average hotel thats fine for not more than 1 night.Rooms are large, though deco is out dated and shows the wear and tear.The visiting cockroach and ants made me question the cleanliness. Bed is comfortable with comfotable bedding, however my sleep was seriously disrupted by the extremely noisy air-conditioner. After been forced to switch it off, the room them became unbearably hot. No fault of the hotel, but it rained that night so leaving the window open was not practical. This is where my stay just became unpleasant. Breakfast has a good selection.Gym in the Safari Court Hotel is relatively good, though there are no towels and the rowing machines did not work.The price at this hotel is competative, so if you are on a budget and need to spend a night in Windhoek, this would suffice,","Date of stay: January 2012This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"I'm sure I would have been better on a Windhoek Street","Many years ago I stayed in this hotel and now after 20 years I return to exactly the same decor, an old tobacco smelling room, linen that was stained yellow and to cap it off I got food poisoning at the restaurant. My stay in namibia was great and all the accommodation clean and above expectation but this hotel and the price I paid was like a slum. Never again!","Date of stay: October 2009This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"Budget Hotel -- Don't expect more","Located in an odd corner of town, convenient to Eros Airport but not much else, this is the older, uglier sister to the neighboring Safari Court Conference Hotel, which charges more and offers more.Internet, for instance.  There is no internet service or wireless option in the Safari rooms.  You have to buy a voucher and go to the Safari Court business center.  If you don't plan to spend much time in your room, or eat any fresh fruit or healthy bread for breakfast, this is an adequate place to stay.    Given the usual standard of Namibian and southern African hospitality, however, the Safari was a reasonably-priced, but characterless disappointment.","Date of stay: July 2008This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Convenable mais sans charme","Etablissement un peu excentré.Bien pour une étape à l'arrivée ou avant le départ (suivant horaire d'avion).Agréable jardin avec  piscine.Les chambres sont spacieuses, propres mais vieillottes.Le service est correct;Buffet des petits déjeuners très basique et diners au choix limité.","Date of stay: April 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Start und Ziel...","meiner Namibia Rundreise.Das Hotel ist ausstattungsmäßig sehr in die Jahre gekommen. Zum Teil dunkle Zimmmer,Hinterhof. Sauber und ordentlich ausgestattet.Mehr nicht. Die Lage ist zum Start einer Rundreise ganz in Ordnung","Date of stay: May 2019This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Non certo un buon inizio del tour in Namibia","Tradizionalmente inizio e fine del Tour ...ed inizio perlomeno preoccupante....Nessuno all'areoporto a riceverci...e forse non tutta colpa dell'Hotel...ma se piu' volte la receptionist insiste a dire che sono già partiti per venire a prenderci e dopo due ore e mezzo non si vede nessuno...la colpa è evidente...Di piu'...insiste a dire che non c'è nessuno del Tour Operator...quando invece la ns. incaricata ed interprete era presente.Arriviamo in albergo con tre ore di ritardo...e la camera non è fatta...alle ns rimostranze e dopo avere chiesto di cambiarla...i letti vengono fatti ma il frigorifero è vuoto e l'atmosfera generale della camera è di trascuratezza.Il giardino pieno di cartacce completa l'opera...peccato perchè il buffet della sera e la colazione sono positivi.....","Date of stay: August 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Business Class - not Budget","Do not book a budget room, because many of them are not renovated and extremely filthy and worn-out. We stayed first three nights in budget room number 73 that was ""average"", but next time when we returned back from safari we were given the room number 14, that was under all standards (also the African standards). So we changed up to business. These rooms are clean and the difference in price is very small. The hotel is located some kilometers away, but the free transportation is effective and runs until 9 PM. There is nothing to complain about breakfast or pool-area. The staff is friendly and plentiful, but the service is African standard (slow). And if you come from euro-area, the prices are very cheap.","Date of stay: January 2008This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Below standard stay","I stayed here for 7 days while on a course.The executive rooms had 2 twin beds with an air conditioner, clean bath shower and safe in the room.Wifi was available with the use of free vouchers.Breakfast was standard but very few options for vegetarians.The breakfast area is old ; tired and dusty.The staff are tired too.The pool area is well maintained and the gym is at Safari Court hotel across the parking lot.No irons are available but you can have laundry ironed for a fee.The reception foyer is misleading as to the appearance of the rooms.The  curio shop was closed for most of the time I was there and didnt offer anything special.I would not stay here again.","Date of stay: April 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"This is not a hotel","The reception area and the dining are looks modern and up to standard. Upon checking inn they gave me a key with a tag that could not fit in my pocket.This can never be a 3 star...walls are cracked, light switches are in the entrance hall, not in the room, the headboard looks ancient with a supposedly a radio that's not working, still has tube TV, the room has conference room chairs with a coffee table....stay away if you like comfort..I once stayed in the safari court in the same yard..there is no difference....","Date of stay: June 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Basil!","Fawlty towers start to stay with tour guide sorting out hotel staff when they failed to have booking ready, even though already confirmed. All very confused...Tired rooms at southern edge of complex, no bottled water even tho we asked. Location of these rooms near laundry area so happy staff strolling by at wee hours may be a bit noisy.Free shuttle service good and cold beers by the pool a nice way to spend the afternoon. Breakfast also good.","Date of stay: September 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Elegant!","I visited Namibia in for in Dec. 2015. I stayed one night in Safari Hotel upon my arrival in Windhoek before my Safari adventure the next day. The guest room is roomy for a single traveler and has all what I need.  Wifi is free and works. The hotel lobby is spacious and welcoming! Breakfast is good. The hotel is quite a drive from the international airport but very close to the domestic one.  My room faces the city with the swimming pool view. Lovely!","Date of stay: December 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Bad food, ok rooms, good public spaces","We stayed here for a conference for a couple of days.Let's start with the good things: The hotel has a big and clean pool with a nice garden.The rooms however are old and need to be renovated, including furniture and the bathrooms.The worst part about it: The food and the waiters. We had breakfast, lunch and dinner at the hotel and got tired of it after one day. The waiters are unmotivated and untrained. Even though service seems to be a general problem in Namibia, this place was the worst. Workers didn't bother to even approach tables of guests, got orders wrong and took ages to bring the drinks. Luckily, the food was buffet but the quality of the food was fairly low.If you have the choice, make sure you stay in the 4*-hotel on the same plot.","Date of stay: March 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Отлично, но далеко от центра","Прекрасный отель с большой территорией и номерами, красивый бассейн, бесплатный WiFi. Питание скудное. Очень далеко от центра, в центр города ходят редкие шатлы от отеля. Общественного транспорта нет. так что рассчитывать приходится на такси. Однако смотреть в Виндхуке в городе особо нечего","Date of stay: January 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"A place to rest in and work for a stress free holiday","I have now now stayed at this hotel 4 times on holiday and work and have been most impressed. The hotel is standard services and clean, but what impressed me most is the solitude and serenity in the area despite being close to an airport. I recommend this hotel for the traveller who also has work to do in Windhoek town but wants to rest.","Date of stay: August 2012This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"It was a great place to stay","Friendly staff, very clean rooms with great cleaning staff.will stay there again","Date of stay: May 2011This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Está bien","El Hotel Safari de Windhoek fue unos de los mejores de la ciudad y aunque ahora ha quedado un poco viejuno y básico, está bien.PROS: Las habitaciones son básicas pero grandes e impecables. El desayuno está bien. El gimnasio y zona piscina (ambos en el Safari Court) son excelentes [NO aconsejo ir a la zona piscina del Hotel Safari].CONTRAS: El servicio deja bastante que desear, los consejos tanto de recepción, de limpieza, como de restauración, son poco prácticos y buscan, sobretodo, la comodidad del empleado.No hay mucho por escoger en la ciudad, pero hay mejores.","Date of stay: March 2019This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Old and not worth the price","Stayed here 3 nights for before and after our tour. Very tired hotel, bathroom floor gets wet after every shower. Water in sink is either stuck or if the stopper is removed, it's a gapping hole which is not safe as my smaller toiletry items may fall in. Reception staff is unfailingly unfriendly. Paid USD88 / night. Not worth it considering that there are other hotels at the same price with much better reviews.","Date of stay: August 2019This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Gut genug für eine Nacht","Etwas in die Jahre gekommen, aber trotzdem ok.Kostenfreies W-Lan verfügbar (europäische Steckdose). Reichhaltiges Frühstücksbuffet.Das Personal ist sehr freundlich und hilfsbereit.Kostenfreier Shuttle Service zur Innenstadt.","Date of stay: April 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Not good for business","The rooms are in desperate attention for a facelift.  No internet.   Aircon extremely loud.  No ironing board in the room.  TV sril CRT type and so small you can hardly see what is showing.  Feel like the local drug lord is next door","Date of stay: October 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"Over priced and renovation long overdue","The hotel is nice... but if you think how much you pay for a room and what the room actually looks like, you know that the owners should have revamped the place looong ago. Staff are very friendly and helpful, but the place needs an urgent resurrection to make me want to go back.","Date of stay: July 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Worst Hotel in Namibia","Worst place to stay. Fleas in the bathroom , aircon not working , dead spiders on the wall due to no cleaning , bathroom tap not working.  Bulbs blown. I would not reccomend it to anyone at all. Never gets better.","Date of stay: February 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"Großes Hotel ...","Das große Hotel beeindruckt mit geräumiger Empfangshalle. Ein Afrika Feeling lässt sich dabei leider nicht entwickeln.  Ecken und Fugen sind im Badezimmer renovierungsbedürftig und passen derzeit nicht zum Hotel Standard. Service und Frühstück sehr gut. Zimmer geräumig mit überdurchschnittlicher Ausstattung.","Date of stay: August 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"Good for a stay-over","Large unwelcoming hotel. Rooms are big with small bath/shower. Evening meal and breakfast was good. There is a free shuttle service into the city which is a huge plus for this establishment. Wines on the winelist are extremely expensive.","Date of stay: May 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Hotel moyen","Nous étions dans les annexes et là c'est moyen  Chambre correcte mais salle de bain rudimentaire . Literie correcte . Petit déjeuner moyen . Le site principal à l'air bien les annexes beaucoup moins. le personnel n'est pas accueillant.Dire bonjour aux clients est un minima le matin.","Date of stay: March 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Confortável","Hotel confortável, ainda que um pouco distante dos pontos de interesse de Windhoek. Café da manhã bastante bom, além de uma boa internet no salão (no quarto não funcionou pra mim, mas outros amigos disseram ter conseguido usar). Boas camas e chuveiro médio.","Date of stay: November 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"na ja","Renovationsbedürftiges Hotel, vor allem in den Nebengebäuden, zwar grosse Zimmer, aber etwas schmuddelig. Lage etwas ausserhalb, aber mit dem Hotel Shuttlebus schnell im Stadtzentrum. Personal freundlich, gutes Frühstückbuffet.","Date of stay: September 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Utile come tappa per iniziare tour","Buon 3 stelle, camere spaziose e pulite, personale gentile e disponibile, ottimo wi-fi. Buffet abbastanza vario sia a cena che a colazione. Spazi ampi e piscina curata con un bel solarium. Adatto a una sosta prima del tour, ma non molto centrale.","Date of stay: August 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Great Structural and architectural piece but...","Beautiful place however the services do not match the rating. My impression was that the hotel can be rated higher than 4-star If the standard of services was raised. For  examples, getting meals after an order takes too much time and the team at the reception seem to have too much to do. At times they left clients waiting unattended to at the counter while doing something else. They seemed overloaded with responsibilities and assignments. Management should look at how best this can be improved.","Date of stay: April 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Rooms need renovation","Stayed there 2 nights for business.Pros: Nice pool and restaurant area. Free wifi, atm at the reception, close to city center, free shuttle busCons: Very old rooms, mediocre buffet, free shuttle bus stops early","Date of stay: November 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"So La La ","Etwas in die Jahre gekommenes Hotel mit befriedigenden Standart .Ambiente und Einrichtung teilweise sehr Deutsch und konventionell bis konservativ .Das Restaurant hat den Charm des Wohnzimmers meiner 90 jährigem Großmutter .Service und Freundlichkeit nicht besonders . Mehr Schein als Sein .Da gibt's woanders mehr fürs Geld !","Date of stay: September 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Fantastic Hotel in the City","I had a very good stay in this hotel.the rooms are good, the Breakfast is too good. And the food quality in the restaurant is even better. Good Service offered in the hotel the staff is very good and are very cooperative. they are always ready to Help. But only thing which worries you is the Internet they provide internet voucher for 200 MB which gets exhausted in just few clicks and by sending some mails.You have to rush back to them to get new ones. Very they should have a continuous internet feed which all the major hotel around the world provide free of cost.","Date of stay: March 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","5.0 of 5 bubbles","Mercure Hotel"
"Excellent Accomodations & Excellent Price!","We traveled to Namibia in Sept. 2013 and I was nervous about accomodations....not knowing if standards would be the same. The Safari Hotel was excellent. Very clean and just like anything you would walk in to in the United States. The rooms were typical for a Hilton, Marriott type hotel and the staff was very helpful. We had a wonderful breakfast in the restaurant downstairs with many offerings from pastries, to hot items, to cereal and fruit.  We did not use the pool area as we just stayed over one night on our way elsewhere, but it looked fantastic. The grounds were nicely kept and there was ample parking.","Date of stay: October 2013This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","5.0 of 5 bubbles","Mercure Hotel"
"Ótima acomodação por um preço acessivel","Hotel com quartos amplos, ar condicionado e TV. Conta com 02 piscinas e um delicioso café da manhã.Ficamos somente 1 dia neste hotel, mas valeu a pena por seu conforto, atendimento e beleza.Recomendo para quem for ficar um período em Windhoek","Date of stay: May 2013This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","5.0 of 5 bubbles","Mercure Hotel"
"No way Dude.","Safari hotel and Safari Court Hotel are two sister hotels on the same property.Originally booked in at the safari hotel, just one look at the room and one wiff of the smell changed my mind. it said 3 star but looked like a 1 star. the reception area was good and the pool was great and thats where it all endsI believe it has a great conferance facility but I did not hang around to find outThe pictures on the web where very miss-leading but seeing as I had no where else to go I booked in to the safari court hotel insteadNought said..........","Date of stay: April 2013This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Fine for a night or two","There's nothing really wrong with the Safari - the rooms are a good size, reasonably comfortable and clean. However, it's not really somewhere that you would want to spend any more than a night or two - it just lacks any character.","Date of stay: October 2011This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"ok for one night !","A disappointing hotelmore like a motel reallynot fabulously cleanthe area around the pool looked as if it hadn't been cleaned at all recently which is a shamerooms adequate with noisy but functioning airconthe food was not brilliant - and at breakfast once something ran out it was not re-stockedHowever the adjacent Safari Court is better ...","Date of stay: December 2009This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
